sample_index,power_w,iteration_id
0,103.522,-1
1,103.522,-1
2,103.522,-1
3,103.522,-1
4,103.522,-1
5,103.522,-1
6,103.522,-1
7,103.522,-1
8,103.522,-1
9,103.522,-1
10,103.522,-1
11,98.684,-1
12,98.684,-1
13,98.684,-1
14,98.684,-1
15,98.684,-1
16,98.684,-1
17,98.684,-1
18,98.684,-1
19,98.684,-1
20,98.684,-1
21,98.684,-1
22,98.684,-1
23,98.684,-1
24,98.684,-1
25,98.684,-1
26,98.684,-1
27,141.451,-1
28,141.451,-1
29,141.451,-1
30,141.451,-1
31,141.451,-1
32,141.451,-1
33,141.451,-1
34,141.451,-1
35,141.451,-1
36,141.451,-1
37,141.451,-1
38,141.451,-1
39,141.451,-1
40,141.451,-1
41,141.451,-1
42,141.451,-1
43,141.451,-1
44,171.693,-1
45,171.693,-1
46,171.693,-1
47,171.693,-1
48,171.693,-1
49,171.693,-1
50,171.693,-1
51,171.693,-1
52,171.693,-1
53,171.693,-1
54,171.693,-1
55,171.693,-1
56,171.693,-1
57,171.693,-1
58,171.693,-1
59,171.693,-1
60,171.693,-1
61,171.888,-1
62,171.888,-1
63,171.888,-1
64,171.888,-1
65,171.888,-1
66,171.888,-1
67,171.888,-1
68,171.888,-1
69,171.888,-1
70,171.888,-1
71,171.888,-1
72,171.888,-1
73,171.888,-1
74,171.888,-1
75,171.888,-1
76,171.888,-1
77,171.607,-1
78,171.607,-1
79,171.607,-1
80,171.607,-1
81,171.607,-1
82,171.607,-1
83,171.607,-1
84,171.607,-1
85,171.607,-1
86,171.607,-1
87,171.607,-1
88,171.607,-1
89,171.607,-1
90,171.607,-1
91,171.607,-1
92,171.607,-1
93,171.607,-1
94,171.45,-1
95,171.45,-1
96,171.45,-1
97,171.45,-1
98,171.45,-1
99,171.45,-1
100,171.45,-1
101,171.45,-1
102,171.45,-1
103,171.45,-1
104,171.45,-1
105,171.45,-1
106,171.45,-1
107,171.45,-1
108,171.45,-1
109,171.45,-1
110,171.472,-1
111,171.472,-1
112,171.472,-1
113,171.472,-1
114,171.472,-1
115,171.472,-1
116,171.472,-1
117,171.472,-1
118,171.472,-1
119,171.472,-1
120,171.472,-1
121,171.472,-1
122,171.472,-1
123,171.472,-1
124,171.472,-1
125,171.472,-1
126,171.472,-1
127,171.609,-1
128,171.609,-1
129,171.609,-1
130,171.609,-1
131,171.609,-1
132,171.609,-1
133,171.609,-1
134,171.609,-1
135,171.609,-1
136,171.609,-1
137,171.609,-1
138,171.609,-1
139,171.609,-1
140,171.609,0
141,171.609,0
142,171.609,0
143,171.609,0
144,171.834,0
145,171.834,0
146,171.834,0
147,171.834,0
148,171.834,0
149,171.834,0
150,171.834,0
151,171.834,1
152,171.834,1
153,171.834,1
154,171.834,1
155,171.834,1
156,171.834,1
157,171.834,1
158,171.834,1
159,171.834,1
160,171.752,1
161,171.752,1
162,171.752,2
163,171.752,2
164,171.752,2
165,171.752,2
166,171.752,2
167,171.752,2
168,171.752,2
169,171.752,2
170,171.752,2
171,171.752,2
172,171.752,2
