sample_index,power_w,iteration_id
0,103.576,-1
1,103.576,-1
2,103.576,-1
3,79.896,-1
4,79.896,-1
5,79.896,-1
6,79.896,-1
7,79.896,-1
8,79.896,-1
9,79.896,-1
10,79.896,-1
11,79.896,-1
12,79.896,-1
13,79.896,-1
14,79.896,-1
15,79.896,-1
16,79.896,-1
17,79.896,-1
18,79.896,-1
19,122.325,-1
20,122.325,-1
21,122.325,-1
22,122.325,-1
23,122.325,-1
24,122.325,-1
25,122.325,-1
26,122.325,-1
27,122.325,-1
28,122.325,-1
29,122.325,-1
30,122.325,-1
31,122.325,-1
32,122.325,-1
33,122.325,-1
34,122.325,-1
35,122.325,-1
36,166.198,-1
37,166.198,-1
38,166.198,-1
39,166.198,-1
40,166.198,-1
41,166.198,-1
42,166.198,-1
43,166.198,-1
44,166.198,-1
45,166.198,-1
46,166.198,-1
47,166.198,-1
48,166.198,-1
49,166.198,-1
50,166.198,-1
51,166.198,-1
52,172.14,-1
53,172.14,-1
54,172.14,-1
55,172.14,-1
56,172.14,-1
57,172.14,-1
58,172.14,-1
59,172.14,-1
60,172.14,-1
61,172.14,-1
62,172.14,-1
63,172.14,-1
64,172.14,-1
65,172.14,-1
66,172.14,-1
67,172.14,-1
68,172.14,-1
69,172.295,-1
70,172.295,-1
71,172.295,-1
72,172.295,-1
73,172.295,-1
74,172.295,-1
75,172.295,-1
76,172.295,-1
77,172.295,-1
78,172.295,-1
79,172.295,-1
80,172.295,-1
81,172.295,-1
82,172.295,-1
83,172.295,-1
84,172.295,-1
85,172.295,-1
86,172.367,-1
87,172.367,-1
88,172.367,-1
89,172.367,-1
90,172.367,-1
91,172.367,-1
92,172.367,-1
93,172.367,-1
94,172.367,-1
95,172.367,-1
96,172.367,-1
97,172.367,-1
98,172.367,-1
99,172.367,-1
100,172.367,-1
101,172.367,-1
102,172.444,-1
103,172.444,-1
104,172.444,-1
105,172.444,-1
106,172.444,-1
107,172.444,-1
108,172.444,-1
109,172.444,-1
110,172.444,-1
111,172.444,-1
112,172.444,-1
113,172.444,-1
114,172.444,-1
115,172.444,-1
116,172.444,-1
117,172.444,-1
118,172.444,-1
119,172.565,-1
120,172.565,-1
121,172.565,-1
122,172.565,-1
123,172.565,-1
124,172.565,-1
125,172.565,-1
126,172.565,-1
127,172.565,-1
128,172.565,-1
129,172.565,-1
130,172.565,-1
131,172.565,-1
132,172.565,-1
133,172.565,-1
134,172.565,-1
135,172.968,-1
136,172.968,-1
137,172.968,0
138,172.968,0
139,172.968,0
140,172.968,0
141,172.968,0
142,172.968,0
143,172.968,0
144,172.968,0
145,172.968,0
146,172.968,0
147,172.968,0
148,172.968,1
149,172.968,1
150,172.968,1
151,172.968,1
152,172.984,1
153,172.984,1
154,172.984,1
155,172.984,1
156,172.984,1
157,172.984,1
158,172.984,1
159,172.984,1
160,172.984,2
161,172.984,2
162,172.984,2
163,172.984,2
164,172.984,2
165,172.984,2
166,172.984,2
167,172.984,2
168,172.984,2
169,172.984,2
170,172.984,2
