sample_index,power_w,iteration_id
0,121.818,-1
1,121.818,-1
2,121.818,-1
3,121.818,-1
4,121.818,-1
5,121.818,-1
6,121.818,-1
7,121.818,-1
8,100.355,-1
9,100.355,-1
10,100.355,-1
11,100.355,-1
12,100.355,-1
13,100.355,-1
14,100.355,-1
15,100.355,-1
16,100.355,-1
17,100.355,-1
18,100.355,-1
19,100.355,-1
20,100.355,-1
21,100.355,-1
22,100.355,-1
23,100.355,-1
24,149.711,-1
25,149.711,-1
26,149.711,-1
27,149.711,-1
28,149.711,-1
29,149.711,-1
30,149.711,-1
31,149.711,-1
32,149.711,-1
33,149.711,-1
34,149.711,-1
35,149.711,-1
36,149.711,-1
37,149.711,-1
38,149.711,-1
39,149.711,-1
40,149.711,-1
41,190.673,-1
42,190.673,-1
43,190.673,-1
44,190.673,-1
45,190.673,-1
46,190.673,-1
47,190.673,-1
48,190.673,-1
49,190.673,-1
50,190.673,-1
51,190.673,-1
52,190.673,-1
53,190.673,-1
54,190.673,-1
55,190.673,-1
56,190.673,-1
57,190.673,-1
58,190.826,-1
59,190.826,-1
60,190.826,-1
61,190.826,-1
62,190.826,-1
63,190.826,-1
64,190.826,-1
65,190.826,-1
66,190.826,-1
67,190.826,-1
68,190.826,-1
69,190.826,-1
70,190.826,-1
71,190.826,-1
72,190.826,-1
73,190.826,-1
74,191.027,-1
75,191.027,-1
76,191.027,-1
77,191.027,-1
78,191.027,-1
79,191.027,-1
80,191.027,-1
81,191.027,-1
82,191.027,-1
83,191.027,-1
84,191.027,-1
85,191.027,-1
86,191.027,-1
87,191.027,-1
88,191.027,-1
89,191.027,-1
90,191.027,-1
91,191.122,-1
92,191.122,-1
93,191.122,-1
94,191.122,-1
95,191.122,-1
96,191.122,-1
97,191.122,-1
98,191.122,-1
99,191.122,-1
100,191.122,-1
101,191.122,-1
102,191.122,-1
103,191.122,-1
104,191.122,-1
105,191.122,-1
106,191.122,-1
107,191.171,-1
108,191.171,-1
109,191.171,-1
110,191.171,-1
111,191.171,-1
112,191.171,-1
113,191.171,-1
114,191.171,-1
115,191.171,-1
116,191.171,-1
117,191.171,-1
118,191.171,-1
119,191.171,-1
120,191.171,-1
121,191.171,-1
122,191.171,-1
123,191.171,-1
124,191.248,-1
125,191.248,-1
126,191.248,-1
127,191.248,-1
128,191.248,-1
129,191.248,-1
130,191.248,-1
131,191.248,-1
132,191.248,-1
133,191.248,-1
134,191.248,-1
135,191.248,-1
136,191.248,-1
137,191.248,-1
138,191.248,-1
139,191.248,0
140,191.248,0
141,191.245,0
142,191.245,0
143,191.245,0
144,191.245,0
145,191.245,0
146,191.245,0
147,191.245,0
148,191.245,0
149,191.245,1
150,191.245,1
151,191.245,1
152,191.245,1
153,191.245,1
154,191.245,1
155,191.245,1
156,191.245,1
157,191.21,1
158,191.21,1
159,191.21,2
160,191.21,2
161,191.21,2
162,191.21,2
163,191.21,2
164,191.21,2
165,191.21,2
166,191.21,2
167,191.21,2
168,191.21,2
