sample_index,power_w,iteration_id
0,130.047,-1
1,130.047,-1
2,130.047,-1
3,130.047,-1
4,130.047,-1
5,130.047,-1
6,130.047,-1
7,130.047,-1
8,89.877,-1
9,89.877,-1
10,89.877,-1
11,89.877,-1
12,89.877,-1
13,89.877,-1
14,89.877,-1
15,89.877,-1
16,89.877,-1
17,89.877,-1
18,89.877,-1
19,89.877,-1
20,89.877,-1
21,89.877,-1
22,89.877,-1
23,89.877,-1
24,92.645,-1
25,92.645,-1
26,92.645,-1
27,92.645,-1
28,92.645,-1
29,92.645,-1
30,92.645,-1
31,92.645,-1
32,92.645,-1
33,92.645,-1
34,92.645,-1
35,92.645,-1
36,92.645,-1
37,92.645,-1
38,92.645,-1
39,92.645,-1
40,92.645,-1
41,103.956,-1
42,103.956,-1
43,103.956,-1
44,103.956,-1
45,103.956,-1
46,103.956,-1
47,103.956,-1
48,103.956,-1
49,103.956,-1
50,103.956,-1
51,103.956,-1
52,103.956,-1
53,103.956,-1
54,103.956,-1
55,103.956,-1
56,103.956,-1
57,104.017,-1
58,104.017,-1
59,104.017,-1
60,104.017,-1
61,104.017,-1
62,104.017,-1
63,104.017,-1
64,104.017,-1
65,104.017,-1
66,104.017,-1
67,104.017,-1
68,104.017,-1
69,104.017,-1
70,104.017,-1
71,104.017,-1
72,104.017,-1
73,104.017,-1
74,104.032,-1
75,104.032,-1
76,104.032,-1
77,104.032,-1
78,104.032,-1
79,104.032,-1
80,104.032,-1
81,104.032,-1
82,104.032,-1
83,104.032,-1
84,104.032,-1
85,104.032,-1
86,104.032,-1
87,104.032,-1
88,104.032,-1
89,104.032,-1
90,104.032,-1
91,104.028,-1
92,104.028,-1
93,104.028,-1
94,104.028,-1
95,104.028,-1
96,104.028,-1
97,104.028,-1
98,104.028,-1
99,104.028,-1
100,104.028,-1
101,104.028,-1
102,104.028,-1
103,104.028,-1
104,104.028,-1
105,104.028,-1
106,104.028,-1
107,104.232,-1
108,104.232,-1
109,104.232,-1
110,104.232,-1
111,104.232,-1
112,104.232,-1
113,104.232,-1
114,104.232,-1
115,104.232,-1
116,104.232,-1
117,104.232,-1
118,104.232,-1
119,104.232,-1
120,104.232,-1
121,104.232,-1
122,104.232,-1
123,104.232,-1
124,104.401,-1
125,104.401,-1
126,104.401,-1
127,104.401,-1
128,104.401,-1
129,104.401,-1
130,104.401,-1
131,104.401,-1
132,104.401,-1
133,104.401,-1
134,104.401,-1
135,104.401,-1
136,104.401,0
137,104.401,0
138,104.401,0
139,104.401,0
140,104.413,0
141,104.413,0
142,104.413,0
143,104.413,0
144,104.413,0
145,104.413,0
146,104.413,0
147,104.413,0
148,104.413,0
149,104.413,0
150,104.413,0
151,104.413,0
152,104.413,0
153,104.413,0
154,104.413,0
155,104.413,0
156,104.413,0
157,104.454,1
158,104.454,1
159,104.454,1
160,104.454,1
161,104.454,1
162,104.454,1
163,104.454,1
164,104.454,1
165,104.454,1
166,104.454,1
167,104.454,1
168,104.454,1
169,104.454,1
170,104.454,1
171,104.454,1
172,104.454,1
173,104.427,1
174,104.427,1
175,104.427,1
176,104.427,1
177,104.427,1
178,104.427,1
179,104.427,2
180,104.427,2
181,104.427,2
182,104.427,2
183,104.427,2
184,104.427,2
185,104.427,2
186,104.427,2
187,104.427,2
188,104.427,2
189,104.427,2
190,104.31,2
191,104.31,2
192,104.31,2
193,104.31,2
194,104.31,2
195,104.31,2
196,104.31,2
197,104.31,2
198,104.31,2
199,104.31,2
200,104.31,2
