sample_index,power_w,iteration_id
0,80.517,-1
1,80.517,-1
2,80.517,-1
3,80.517,-1
4,80.517,-1
5,80.517,-1
6,80.517,-1
7,80.517,-1
8,80.517,-1
9,80.517,-1
10,80.517,-1
11,80.517,-1
12,80.517,-1
13,109.227,-1
14,109.227,-1
15,109.227,-1
16,109.227,-1
17,109.227,-1
18,109.227,-1
19,109.227,-1
20,109.227,-1
21,109.227,-1
22,109.227,-1
23,109.227,-1
24,109.227,-1
25,109.227,-1
26,109.227,-1
27,109.227,-1
28,109.227,-1
29,109.227,-1
30,152.262,-1
31,152.262,-1
32,152.262,-1
33,152.262,-1
34,152.262,-1
35,152.262,-1
36,152.262,-1
37,152.262,-1
38,152.262,-1
39,152.262,-1
40,152.262,-1
41,152.262,-1
42,152.262,-1
43,152.262,-1
44,152.262,-1
45,152.262,-1
46,152.262,-1
47,171.814,-1
48,171.814,-1
49,171.814,-1
50,171.814,-1
51,171.814,-1
52,171.814,-1
53,171.814,-1
54,171.814,-1
55,171.814,-1
56,171.814,-1
57,171.814,-1
58,171.814,-1
59,171.814,-1
60,171.814,-1
61,171.814,-1
62,171.814,-1
63,172.408,-1
64,172.408,-1
65,172.408,-1
66,172.408,-1
67,172.408,-1
68,172.408,-1
69,172.408,-1
70,172.408,-1
71,172.408,-1
72,172.408,-1
73,172.408,-1
74,172.408,-1
75,172.408,-1
76,172.408,-1
77,172.408,-1
78,172.408,-1
79,172.408,-1
80,172.546,-1
81,172.546,-1
82,172.546,-1
83,172.546,-1
84,172.546,-1
85,172.546,-1
86,172.546,-1
87,172.546,-1
88,172.546,-1
89,172.546,-1
90,172.546,-1
91,172.546,-1
92,172.546,-1
93,172.546,-1
94,172.546,-1
95,172.546,-1
96,172.291,-1
97,172.291,-1
98,172.291,-1
99,172.291,-1
100,172.291,-1
101,172.291,-1
102,172.291,-1
103,172.291,-1
104,172.291,-1
105,172.291,-1
106,172.291,-1
107,172.291,-1
108,172.291,-1
109,172.291,-1
110,172.291,-1
111,172.291,-1
112,172.291,-1
113,171.917,-1
114,171.917,-1
115,171.917,-1
116,171.917,-1
117,171.917,-1
118,171.917,-1
119,171.917,-1
120,171.917,-1
121,171.917,-1
122,171.917,-1
123,171.917,-1
124,171.917,-1
125,171.917,-1
126,171.917,-1
127,171.917,-1
128,171.917,-1
129,171.917,-1
130,171.882,-1
131,171.882,-1
132,171.882,-1
133,171.882,-1
134,171.882,-1
135,171.882,-1
136,171.882,-1
137,171.882,-1
138,171.882,0
139,171.882,0
140,171.882,0
141,171.882,0
142,171.882,0
143,171.882,0
144,171.882,0
145,171.882,0
146,171.814,0
147,171.814,0
148,171.814,0
149,171.814,1
150,171.814,1
151,171.814,1
152,171.814,1
153,171.814,1
154,171.814,1
155,171.814,1
156,171.814,1
157,171.814,1
158,171.814,1
159,171.814,1
160,171.814,2
161,171.814,2
162,171.814,2
163,171.921,2
164,171.921,2
165,171.921,2
166,171.921,2
167,171.921,2
168,171.921,2
169,171.921,2
170,171.921,2
