sample_index,power_w,iteration_id
0,106.742,-1
1,106.742,-1
2,106.742,-1
3,106.742,-1
4,106.742,-1
5,106.742,-1
6,106.742,-1
7,106.742,-1
8,106.742,-1
9,106.742,-1
10,82.54,-1
11,82.54,-1
12,82.54,-1
13,82.54,-1
14,82.54,-1
15,82.54,-1
16,82.54,-1
17,82.54,-1
18,82.54,-1
19,82.54,-1
20,82.54,-1
21,82.54,-1
22,82.54,-1
23,82.54,-1
24,82.54,-1
25,82.54,-1
26,82.54,-1
27,92.326,-1
28,92.326,-1
29,92.326,-1
30,92.326,-1
31,92.326,-1
32,92.326,-1
33,92.326,-1
34,92.326,-1
35,92.326,-1
36,92.326,-1
37,92.326,-1
38,92.326,-1
39,92.326,-1
40,92.326,-1
41,92.326,-1
42,92.326,-1
43,98.616,-1
44,98.616,-1
45,98.616,-1
46,98.616,-1
47,98.616,-1
48,98.616,-1
49,98.616,-1
50,98.616,-1
51,98.616,-1
52,98.616,-1
53,98.616,-1
54,98.616,-1
55,98.616,-1
56,98.616,-1
57,98.616,-1
58,98.616,-1
59,98.616,-1
60,98.12,-1
61,98.12,-1
62,98.12,-1
63,98.12,-1
64,98.12,-1
65,98.12,-1
66,98.12,-1
67,98.12,-1
68,98.12,0
69,98.12,0
70,98.12,0
71,98.12,0
72,98.12,0
73,98.12,0
74,98.12,0
75,98.12,0
76,97.409,0
77,97.409,1
78,97.409,1
79,97.409,1
80,97.409,1
81,97.409,1
82,97.409,1
83,97.409,1
84,97.409,1
85,97.409,1
86,97.409,2
87,97.409,2
88,97.409,2
89,97.409,2
90,97.409,2
91,97.409,2
92,97.409,2
93,97.717,2
94,97.717,2
