sample_index,power_w,iteration_id
0,86.813,-1
1,86.813,-1
2,77.498,-1
3,77.498,-1
4,77.498,-1
5,77.498,-1
6,77.498,-1
7,77.498,-1
8,77.498,-1
9,77.498,-1
10,77.498,-1
11,77.498,-1
12,77.498,-1
13,77.498,-1
14,77.498,-1
15,77.498,-1
16,77.498,-1
17,77.498,-1
18,112.954,-1
19,112.954,-1
20,112.954,-1
21,112.954,-1
22,112.954,-1
23,112.954,-1
24,112.954,-1
25,112.954,-1
26,112.954,-1
27,112.954,-1
28,112.954,-1
29,112.954,-1
30,112.954,-1
31,112.954,-1
32,112.954,-1
33,112.954,-1
34,112.954,-1
35,153.32,-1
36,153.32,-1
37,153.32,-1
38,153.32,-1
39,153.32,-1
40,153.32,-1
41,153.32,-1
42,153.32,-1
43,153.32,-1
44,153.32,-1
45,153.32,-1
46,153.32,-1
47,153.32,-1
48,153.32,-1
49,153.32,-1
50,153.32,-1
51,166.075,-1
52,166.075,-1
53,166.075,-1
54,166.075,-1
55,166.075,-1
56,166.075,-1
57,166.075,-1
58,166.075,-1
59,166.075,-1
60,166.075,-1
61,166.075,-1
62,166.075,-1
63,166.075,-1
64,166.075,-1
65,166.075,-1
66,166.075,-1
67,166.075,-1
68,166.24,-1
69,166.24,-1
70,166.24,-1
71,166.24,-1
72,166.24,0
73,166.24,0
74,166.24,0
75,166.24,0
76,166.24,0
77,166.24,0
78,166.24,0
79,166.24,0
80,166.24,0
81,166.24,0
82,166.24,0
83,166.24,0
84,166.24,0
85,166.428,0
86,166.428,0
87,166.428,1
88,166.428,1
89,166.428,1
90,166.428,1
91,166.428,1
92,166.428,1
93,166.428,1
94,166.428,1
95,166.428,1
96,166.428,1
97,166.428,1
98,166.428,1
99,166.428,1
100,166.428,1
101,166.285,1
102,166.285,2
103,166.285,2
104,166.285,2
105,166.285,2
106,166.285,2
107,166.285,2
108,166.285,2
109,166.285,2
110,166.285,2
111,166.285,2
112,166.285,2
113,166.285,2
114,166.285,2
115,166.285,2
116,166.285,2
117,166.285,2
