sample_index,power_w,iteration_id
0,77.002,-1
1,77.002,-1
2,77.002,-1
3,77.002,-1
4,77.002,-1
5,77.002,-1
6,77.002,-1
7,77.002,-1
8,77.002,-1
9,77.002,-1
10,77.002,-1
11,77.002,-1
12,77.002,-1
13,77.002,-1
14,77.002,-1
15,77.002,-1
16,77.002,-1
17,82.19,-1
18,82.19,-1
19,82.19,-1
20,82.19,-1
21,82.19,-1
22,82.19,-1
23,82.19,-1
24,82.19,-1
25,82.19,-1
26,82.19,-1
27,82.19,-1
28,82.19,-1
29,82.19,-1
30,82.19,-1
31,82.19,-1
32,82.19,-1
33,87.774,-1
34,87.774,-1
35,87.774,-1
36,87.774,-1
37,87.774,-1
38,87.774,-1
39,87.774,-1
40,87.774,-1
41,87.774,-1
42,87.774,-1
43,87.774,-1
44,87.774,-1
45,87.774,-1
46,87.774,-1
47,87.774,-1
48,87.774,-1
49,87.774,-1
50,102.466,-1
51,102.466,-1
52,102.466,-1
53,102.466,-1
54,102.466,-1
55,102.466,-1
56,102.466,-1
57,102.466,-1
58,102.466,-1
59,102.466,-1
60,102.466,-1
61,102.466,-1
62,102.466,-1
63,102.466,-1
64,102.466,-1
65,102.466,-1
66,102.466,-1
67,102.903,-1
68,102.903,-1
69,102.903,-1
70,102.903,-1
71,102.903,-1
72,102.903,-1
73,102.903,-1
74,102.903,-1
75,102.903,-1
76,102.903,-1
77,102.903,-1
78,102.903,-1
79,102.903,-1
80,102.903,-1
81,102.903,-1
82,102.903,-1
83,102.973,-1
84,102.973,-1
85,102.973,-1
86,102.973,-1
87,102.973,-1
88,102.973,-1
89,102.973,-1
90,102.973,-1
91,102.973,-1
92,102.973,-1
93,102.973,0
94,102.973,0
95,102.973,0
96,102.973,0
97,102.973,0
98,102.973,0
99,102.973,0
100,102.735,0
101,102.735,0
102,102.735,0
103,102.735,0
104,102.735,0
105,102.735,0
106,102.735,0
107,102.735,0
108,102.735,0
109,102.735,1
110,102.735,1
111,102.735,1
112,102.735,1
113,102.735,1
114,102.735,1
115,102.735,1
116,102.502,1
117,102.502,1
118,102.502,1
119,102.502,1
120,102.502,1
121,102.502,1
122,102.502,1
123,102.502,1
124,102.502,2
125,102.502,2
126,102.502,2
127,102.502,2
128,102.502,2
129,102.502,2
130,102.502,2
131,102.502,2
132,102.502,2
133,102.223,2
134,102.223,2
135,102.223,2
136,102.223,2
137,102.223,2
138,102.223,2
139,102.223,2
