sample_index,power_w,iteration_id
0,113.953,-1
1,113.953,-1
2,113.953,-1
3,113.953,-1
4,113.953,-1
5,113.953,-1
6,113.953,-1
7,84.724,-1
8,84.724,-1
9,84.724,-1
10,84.724,-1
11,84.724,-1
12,84.724,-1
13,84.724,-1
14,84.724,-1
15,84.724,-1
16,84.724,-1
17,84.724,-1
18,84.724,-1
19,84.724,-1
20,84.724,-1
21,84.724,-1
22,84.724,-1
23,90.217,-1
24,90.217,-1
25,90.217,-1
26,90.217,-1
27,90.217,-1
28,90.217,-1
29,90.217,-1
30,90.217,-1
31,90.217,-1
32,90.217,-1
33,90.217,-1
34,90.217,-1
35,90.217,-1
36,90.217,-1
37,90.217,-1
38,90.217,-1
39,90.217,-1
40,98.989,-1
41,98.989,-1
42,98.989,-1
43,98.989,-1
44,98.989,-1
45,98.989,-1
46,98.989,-1
47,98.989,-1
48,98.989,-1
49,98.989,-1
50,98.989,-1
51,98.989,-1
52,98.989,-1
53,98.989,-1
54,98.989,-1
55,98.989,-1
56,98.989,-1
57,98.994,-1
58,98.994,-1
59,98.994,-1
60,98.994,-1
61,98.994,-1
62,98.994,-1
63,98.994,-1
64,98.994,-1
65,98.994,-1
66,98.994,-1
67,98.994,0
68,98.994,0
69,98.994,0
70,98.994,0
71,98.994,0
72,98.994,0
73,98.931,0
74,98.931,1
75,98.931,1
76,98.931,1
77,98.931,1
78,98.931,1
79,98.931,1
80,98.931,1
81,98.931,2
82,98.931,2
83,98.931,2
84,98.931,2
85,98.931,2
86,98.931,2
87,98.931,2
