sample_index,power_w,iteration_id
0,74.973,-1
1,74.973,-1
2,74.973,-1
3,74.973,-1
4,74.973,-1
5,74.973,-1
6,74.973,-1
7,74.973,-1
8,74.973,-1
9,74.973,-1
10,74.973,-1
11,74.973,-1
12,74.973,-1
13,74.973,-1
14,79.651,-1
15,79.651,-1
16,79.651,-1
17,79.651,-1
18,79.651,-1
19,79.651,-1
20,79.651,-1
21,79.651,-1
22,79.651,-1
23,79.651,-1
24,79.651,-1
25,79.651,-1
26,79.651,-1
27,79.651,-1
28,79.651,-1
29,79.651,-1
30,107.23,-1
31,107.23,-1
32,107.23,-1
33,107.23,-1
34,107.23,-1
35,107.23,-1
36,107.23,-1
37,107.23,-1
38,107.23,-1
39,107.23,-1
40,107.23,-1
41,107.23,-1
42,107.23,-1
43,107.23,-1
44,107.23,-1
45,107.23,-1
46,107.23,-1
47,152.332,-1
48,152.332,-1
49,152.332,-1
50,152.332,-1
51,152.332,-1
52,152.332,-1
53,152.332,-1
54,152.332,-1
55,152.332,-1
56,152.332,-1
57,152.332,-1
58,152.332,-1
59,152.332,-1
60,152.332,-1
61,152.332,-1
62,152.332,-1
63,152.815,-1
64,152.815,-1
65,152.815,-1
66,152.815,-1
67,152.815,-1
68,152.815,-1
69,152.815,-1
70,152.815,-1
71,152.815,-1
72,152.815,-1
73,152.815,-1
74,152.815,-1
75,152.815,-1
76,152.815,-1
77,152.815,-1
78,152.815,-1
79,152.815,-1
80,153.011,0
81,153.011,0
82,153.011,0
83,153.011,0
84,153.011,0
85,153.011,0
86,153.011,0
87,153.011,0
88,153.011,0
89,153.011,0
90,153.011,0
91,153.011,0
92,153.011,0
93,153.011,1
94,153.011,1
95,153.011,1
96,153.011,1
97,152.855,1
98,152.855,1
99,152.855,1
100,152.855,1
101,152.855,1
102,152.855,1
103,152.855,1
104,152.855,1
105,152.855,1
106,152.855,2
107,152.855,2
108,152.855,2
109,152.855,2
110,152.855,2
111,152.855,2
112,152.855,2
113,152.785,2
114,152.785,2
115,152.785,2
116,152.785,2
117,152.785,2
