sample_index,power_w,iteration_id
0,101.314,-1
1,101.314,-1
2,101.314,-1
3,101.314,-1
4,101.314,-1
5,101.314,-1
6,101.314,-1
7,101.314,-1
8,101.314,-1
9,101.314,-1
10,101.314,-1
11,92.959,-1
12,92.959,-1
13,92.959,-1
14,92.959,-1
15,92.959,-1
16,92.959,-1
17,92.959,-1
18,92.959,-1
19,92.959,-1
20,92.959,-1
21,92.959,-1
22,92.959,-1
23,92.959,-1
24,92.959,-1
25,92.959,-1
26,92.959,-1
27,92.959,-1
28,112.195,-1
29,112.195,-1
30,112.195,-1
31,112.195,-1
32,112.195,-1
33,112.195,-1
34,112.195,-1
35,112.195,-1
36,112.195,-1
37,112.195,-1
38,112.195,-1
39,112.195,-1
40,112.195,-1
41,112.195,-1
42,112.195,-1
43,112.195,-1
44,112.195,-1
45,130.011,-1
46,130.011,-1
47,130.011,-1
48,130.011,-1
49,130.011,-1
50,130.011,-1
51,130.011,-1
52,130.011,-1
53,130.011,-1
54,130.011,-1
55,130.011,-1
56,130.011,-1
57,130.011,-1
58,130.011,-1
59,130.011,-1
60,130.011,-1
61,130.224,-1
62,130.224,-1
63,130.224,-1
64,130.224,-1
65,130.224,-1
66,130.224,-1
67,130.224,-1
68,130.224,-1
69,130.224,-1
70,130.224,-1
71,130.224,-1
72,130.224,-1
73,130.224,-1
74,130.224,-1
75,130.224,0
76,130.224,0
77,130.224,0
78,130.118,0
79,130.118,0
80,130.118,0
81,130.118,0
82,130.118,0
83,130.118,0
84,130.118,0
85,130.118,0
86,130.118,0
87,130.118,0
88,130.118,1
89,130.118,1
90,130.118,1
91,130.118,1
92,130.118,1
93,130.118,1
94,130.118,1
95,129.96,1
96,129.96,1
97,129.96,1
98,129.96,1
99,129.96,1
100,129.96,1
101,129.96,2
102,129.96,2
103,129.96,2
104,129.96,2
105,129.96,2
106,129.96,2
107,129.96,2
108,129.96,2
109,129.96,2
110,129.96,2
111,130.166,2
112,130.166,2
113,130.166,2
