sample_index,power_w,iteration_id
0,117.298,-1
1,117.298,-1
2,117.298,-1
3,117.298,-1
4,117.298,-1
5,117.298,-1
6,117.298,-1
7,117.298,-1
8,117.298,-1
9,117.298,-1
10,117.298,-1
11,117.298,-1
12,117.298,-1
13,117.298,-1
14,117.298,-1
15,117.298,-1
16,117.298,-1
17,117.298,-1
18,117.298,-1
19,117.298,-1
20,117.298,-1
21,117.298,-1
22,117.298,-1
23,117.298,-1
24,117.298,-1
25,79.679,-1
26,79.679,-1
27,79.679,-1
28,79.679,-1
29,79.679,-1
30,79.679,-1
31,79.679,-1
32,79.679,-1
33,79.679,-1
34,79.679,-1
35,79.679,-1
36,79.679,-1
37,79.679,-1
38,79.679,-1
39,79.679,-1
40,79.679,-1
41,79.679,-1
42,79.679,-1
43,79.679,-1
44,79.679,-1
45,79.679,-1
46,79.679,-1
47,79.679,-1
48,79.679,-1
49,79.679,-1
50,79.679,-1
51,79.679,-1
52,79.679,-1
53,79.679,-1
54,79.679,-1
55,79.679,-1
56,79.679,-1
57,79.679,-1
58,79.679,-1
59,79.679,-1
60,79.679,-1
61,79.679,-1
62,79.679,-1
63,79.679,-1
64,79.679,-1
65,79.679,-1
66,79.679,-1
67,79.679,-1
68,79.679,-1
69,79.679,-1
70,79.679,-1
71,79.679,-1
72,79.679,-1
73,79.679,-1
74,79.679,-1
75,79.679,-1
76,79.679,-1
77,79.679,-1
78,79.679,-1
79,79.679,-1
80,79.679,-1
81,79.679,-1
82,79.679,-1
83,79.679,-1
84,79.679,-1
85,79.679,-1
86,79.679,-1
87,79.679,-1
88,79.679,-1
89,79.679,-1
90,79.679,-1
91,79.679,-1
92,79.679,-1
93,79.679,-1
94,79.679,-1
95,79.679,-1
96,79.679,-1
97,79.679,-1
98,79.679,-1
99,79.679,-1
100,79.679,-1
101,79.679,-1
102,79.679,-1
103,79.679,-1
104,79.679,-1
105,79.679,-1
106,79.679,-1
107,79.679,-1
108,79.679,-1
109,79.679,-1
110,79.679,-1
111,79.679,-1
112,79.679,-1
113,79.679,-1
114,79.679,-1
115,79.679,-1
116,79.679,-1
117,79.679,-1
118,79.679,-1
119,79.679,-1
120,79.679,-1
121,79.679,-1
122,109.081,-1
123,109.081,-1
124,109.081,-1
125,109.081,-1
126,109.081,-1
127,109.081,-1
128,109.081,-1
129,109.081,-1
130,109.081,-1
131,109.081,-1
132,109.081,-1
133,109.081,-1
134,109.081,-1
135,109.081,-1
136,109.081,-1
137,109.081,-1
138,109.081,-1
139,109.081,-1
140,109.081,-1
141,109.081,-1
142,109.081,-1
143,109.081,-1
144,109.081,-1
145,109.081,-1
146,109.081,-1
147,109.081,-1
148,109.081,-1
149,109.081,-1
150,109.081,-1
151,109.081,-1
152,109.081,-1
153,109.081,-1
154,109.081,-1
155,109.081,-1
156,109.081,-1
157,109.081,-1
158,109.081,-1
159,109.081,-1
160,109.081,-1
161,109.081,-1
162,109.081,-1
163,109.081,-1
164,109.081,-1
165,109.081,-1
166,109.081,-1
167,109.081,-1
168,109.081,-1
169,109.081,-1
170,109.081,-1
171,109.081,-1
172,109.081,-1
173,109.081,-1
174,109.081,-1
175,109.081,-1
176,109.081,-1
177,109.081,-1
178,109.081,-1
179,109.081,-1
180,109.081,-1
181,109.081,-1
182,109.081,-1
183,109.081,-1
184,109.081,-1
185,109.081,-1
186,109.081,-1
187,109.081,-1
188,109.081,-1
189,109.081,-1
190,109.081,-1
191,109.081,-1
192,109.081,-1
193,109.081,-1
194,109.081,-1
195,109.081,-1
196,109.081,-1
197,109.081,-1
198,109.081,-1
199,109.081,-1
200,109.081,-1
201,109.081,-1
202,109.081,-1
203,109.081,-1
204,109.081,-1
205,109.081,-1
206,109.081,-1
207,109.081,-1
208,109.081,-1
209,109.081,-1
210,109.081,-1
211,109.081,-1
212,109.081,-1
213,109.081,-1
214,109.081,-1
215,109.081,-1
216,109.081,-1
217,109.081,-1
218,109.081,-1
219,109.081,-1
220,153.805,-1
221,153.805,-1
222,153.805,-1
223,153.805,-1
224,153.805,-1
225,153.805,-1
226,153.805,-1
227,153.805,-1
228,153.805,-1
229,153.805,-1
230,153.805,-1
231,153.805,-1
232,153.805,-1
233,153.805,-1
234,153.805,-1
235,153.805,-1
236,153.805,-1
237,153.805,-1
238,153.805,-1
239,153.805,-1
240,153.805,-1
241,153.805,-1
242,153.805,-1
243,153.805,-1
244,153.805,-1
245,153.805,-1
246,153.805,-1
247,153.805,-1
248,153.805,-1
249,153.805,-1
250,153.805,-1
251,153.805,-1
252,153.805,-1
253,153.805,-1
254,153.805,-1
255,153.805,-1
256,153.805,-1
257,153.805,-1
258,153.805,-1
259,153.805,-1
260,153.805,-1
261,153.805,-1
262,153.805,-1
263,153.805,-1
264,153.805,-1
265,153.805,-1
266,153.805,-1
267,153.805,-1
268,153.805,-1
269,153.805,-1
270,153.805,-1
271,153.805,-1
272,153.805,-1
273,153.805,-1
274,153.805,-1
275,153.805,-1
276,153.805,-1
277,153.805,-1
278,153.805,-1
279,153.805,-1
280,153.805,-1
281,153.805,-1
282,153.805,-1
283,153.805,-1
284,153.805,-1
285,153.805,-1
286,153.805,-1
287,153.805,-1
288,153.805,-1
289,153.805,-1
290,153.805,-1
291,153.805,-1
292,153.805,-1
293,153.805,-1
294,153.805,-1
295,153.805,-1
296,153.805,-1
297,153.805,-1
298,153.805,-1
299,153.805,-1
300,153.805,-1
301,153.805,-1
302,153.805,-1
303,153.805,-1
304,153.805,-1
305,153.805,-1
306,153.805,-1
307,153.805,-1
308,153.805,-1
309,153.805,-1
310,153.805,-1
311,153.805,-1
312,153.805,-1
313,153.805,-1
314,153.805,-1
315,153.805,-1
316,153.805,-1
317,153.805,-1
318,157.161,-1
319,157.161,-1
320,157.161,-1
321,157.161,-1
322,157.161,-1
323,157.161,-1
324,157.161,-1
325,157.161,-1
326,157.161,-1
327,157.161,-1
328,157.161,-1
329,157.161,-1
330,157.161,-1
331,157.161,-1
332,157.161,-1
333,157.161,-1
334,157.161,-1
335,157.161,-1
336,157.161,-1
337,157.161,-1
338,157.161,-1
339,157.161,-1
340,157.161,-1
341,157.161,-1
342,157.161,-1
343,157.161,-1
344,157.161,-1
345,157.161,-1
346,157.161,-1
347,157.161,-1
348,157.161,-1
349,157.161,-1
350,157.161,-1
351,157.161,-1
352,157.161,-1
353,157.161,-1
354,157.161,-1
355,157.161,-1
356,157.161,-1
357,157.161,-1
358,157.161,-1
359,157.161,-1
360,157.161,-1
