sample_index,power_w,iteration_id
0,38.964,-1
1,38.964,-1
2,38.964,-1
3,38.964,-1
4,38.964,-1
5,38.964,-1
6,38.964,-1
7,38.964,-1
8,38.964,-1
9,38.964,-1
10,38.964,-1
11,38.964,-1
12,38.964,-1
13,38.964,-1
14,38.964,-1
15,38.964,-1
16,38.964,-1
17,38.964,-1
18,38.964,-1
19,38.964,-1
20,38.964,-1
21,38.964,-1
22,38.964,-1
23,38.964,-1
24,38.964,-1
25,38.964,-1
26,38.964,-1
27,38.964,-1
28,38.964,-1
29,38.964,-1
30,38.964,-1
31,38.964,-1
32,38.964,-1
33,38.964,-1
34,38.964,-1
35,38.964,-1
36,38.964,-1
37,38.964,-1
38,38.964,-1
39,43.138,-1
40,43.138,-1
41,43.138,-1
42,43.138,-1
43,43.138,-1
44,43.138,-1
45,43.138,-1
46,43.138,-1
47,43.138,-1
48,43.138,-1
49,43.138,-1
50,43.138,-1
51,43.138,-1
52,43.138,-1
53,43.138,-1
54,43.138,-1
55,43.138,-1
56,43.138,-1
57,43.138,-1
58,43.138,-1
59,43.138,-1
60,43.138,-1
61,43.138,-1
62,43.138,-1
63,43.138,-1
64,43.138,-1
65,43.138,-1
66,43.138,-1
67,43.138,-1
68,43.138,-1
69,43.138,-1
70,43.138,-1
71,43.138,-1
72,43.138,-1
73,43.138,-1
74,43.138,-1
75,43.138,-1
76,43.138,-1
77,43.138,-1
78,43.138,-1
79,43.138,-1
80,43.138,-1
81,43.138,-1
82,43.138,-1
83,43.138,-1
84,43.138,-1
85,43.138,-1
86,43.138,-1
87,43.138,-1
88,43.138,-1
89,43.138,-1
90,43.138,-1
91,43.138,-1
92,43.138,-1
93,43.138,-1
94,43.138,-1
95,43.138,-1
96,43.138,-1
97,43.138,-1
98,43.138,-1
99,43.138,-1
100,43.138,-1
101,43.138,-1
102,43.138,-1
103,43.138,-1
104,43.138,-1
105,43.138,-1
106,43.138,-1
107,43.138,-1
108,43.138,-1
109,43.138,-1
110,43.138,-1
111,43.138,-1
112,43.138,-1
113,43.138,-1
114,43.138,-1
115,43.138,-1
116,43.138,-1
117,43.138,-1
118,43.138,-1
119,43.138,-1
120,43.138,-1
121,43.138,-1
122,43.138,-1
123,43.138,-1
124,43.138,-1
125,43.138,-1
126,43.138,-1
127,43.138,-1
128,43.138,-1
129,43.138,-1
130,43.138,-1
131,43.138,-1
132,43.138,-1
133,43.138,-1
134,43.138,-1
135,43.138,-1
136,43.138,-1
137,52.079,-1
138,52.079,-1
139,52.079,-1
140,52.079,-1
141,52.079,-1
142,52.079,-1
143,52.079,-1
144,52.079,-1
145,52.079,-1
146,52.079,-1
147,52.079,-1
148,52.079,-1
149,52.079,-1
150,52.079,-1
151,52.079,-1
152,52.079,-1
153,52.079,-1
154,52.079,-1
155,52.079,-1
156,52.079,-1
157,52.079,-1
158,52.079,-1
159,52.079,-1
160,52.079,-1
161,52.079,-1
162,52.079,-1
163,52.079,-1
164,52.079,-1
165,52.079,-1
166,52.079,-1
167,52.079,-1
168,52.079,-1
169,52.079,-1
170,52.079,-1
171,52.079,-1
172,52.079,-1
173,52.079,-1
174,52.079,-1
175,52.079,-1
176,52.079,-1
177,52.079,-1
178,52.079,-1
179,52.079,-1
