sample_index,power_w,iteration_id
0,54.56,-1
1,54.56,-1
2,54.56,-1
3,54.56,-1
4,54.56,-1
5,54.56,-1
6,54.56,-1
7,54.56,-1
8,54.56,-1
9,54.56,-1
10,54.56,-1
11,54.56,-1
12,54.56,-1
13,54.56,-1
14,54.56,-1
15,54.56,-1
16,54.56,-1
17,54.56,-1
18,54.56,-1
19,54.56,-1
20,54.56,-1
21,54.56,-1
22,54.56,-1
23,54.56,-1
24,54.56,-1
25,54.56,-1
26,54.56,-1
27,54.56,-1
28,54.56,-1
29,54.56,-1
30,54.56,-1
31,54.56,-1
32,54.56,-1
33,54.56,-1
34,54.56,-1
35,54.56,-1
36,54.56,-1
37,54.56,-1
38,54.56,-1
39,54.56,-1
40,54.56,-1
41,54.56,-1
42,54.56,-1
43,54.56,-1
44,54.56,-1
45,54.56,-1
46,54.56,-1
47,54.56,-1
48,54.56,-1
49,54.56,-1
50,54.56,-1
51,54.56,-1
52,54.56,-1
53,54.56,-1
54,54.56,-1
55,54.56,-1
56,54.56,-1
57,54.56,-1
58,54.56,-1
59,54.56,-1
60,54.56,-1
61,54.56,-1
62,54.56,-1
63,54.56,-1
64,54.56,-1
65,54.56,-1
66,54.56,-1
67,54.56,-1
68,54.56,-1
69,54.56,-1
70,54.56,-1
71,54.56,-1
72,54.56,-1
73,54.56,-1
74,54.56,-1
75,54.56,-1
76,54.56,-1
77,54.56,-1
78,54.56,-1
79,54.56,-1
80,54.56,-1
81,54.56,-1
82,54.56,-1
83,54.56,-1
84,54.56,-1
85,54.56,-1
86,54.56,-1
87,54.56,-1
88,54.56,-1
89,54.56,-1
90,54.56,-1
91,54.56,-1
92,54.56,-1
93,54.56,-1
94,54.56,-1
95,54.56,-1
96,54.56,-1
97,54.56,-1
98,54.56,-1
99,62.204,-1
100,62.204,-1
101,62.204,-1
102,62.204,-1
103,62.204,-1
104,62.204,-1
105,62.204,-1
106,62.204,-1
107,62.204,-1
108,62.204,-1
109,62.204,-1
110,62.204,-1
111,62.204,-1
112,62.204,-1
113,62.204,-1
114,62.204,-1
115,62.204,-1
116,62.204,-1
117,62.204,-1
118,62.204,-1
119,62.204,-1
120,62.204,-1
121,62.204,-1
122,62.204,-1
123,62.204,-1
124,62.204,-1
125,62.204,-1
126,62.204,-1
127,62.204,-1
128,62.204,-1
129,62.204,-1
130,62.204,-1
131,62.204,-1
132,62.204,-1
133,62.204,-1
134,62.204,-1
135,62.204,-1
136,62.204,-1
137,62.204,-1
138,62.204,-1
139,62.204,-1
140,62.204,-1
141,62.204,-1
142,62.204,-1
143,62.204,-1
144,62.204,-1
145,62.204,-1
146,62.204,-1
147,62.204,-1
148,62.204,-1
149,62.204,-1
150,62.204,-1
151,62.204,-1
152,62.204,-1
153,62.204,-1
154,62.204,-1
155,62.204,-1
156,62.204,-1
157,62.204,-1
158,62.204,-1
159,62.204,-1
160,62.204,-1
161,62.204,-1
162,62.204,-1
163,62.204,-1
164,62.204,-1
165,62.204,-1
166,62.204,-1
167,62.204,-1
168,62.204,-1
169,62.204,-1
170,62.204,-1
171,62.204,-1
172,62.204,-1
173,62.204,-1
174,62.204,-1
175,62.204,-1
176,62.204,-1
177,62.204,-1
178,62.204,-1
179,62.204,-1
180,62.204,-1
