sample_index,power_w,iteration_id
0,55.351,-1
1,55.351,-1
2,55.351,-1
3,55.351,-1
4,55.351,-1
5,55.351,-1
6,55.351,-1
7,55.351,-1
8,55.351,-1
9,55.351,-1
10,55.351,-1
11,55.351,-1
12,55.351,-1
13,55.351,-1
14,55.351,-1
15,55.351,-1
16,55.351,-1
17,55.351,-1
18,55.351,-1
19,55.351,-1
20,55.351,-1
21,55.351,-1
22,55.351,-1
23,55.351,-1
24,55.351,-1
25,55.351,-1
26,55.351,-1
27,55.351,-1
28,55.351,-1
29,55.351,-1
30,55.351,-1
31,55.351,-1
32,55.351,-1
33,55.351,-1
34,55.351,-1
35,55.351,-1
36,55.351,-1
37,55.351,-1
38,55.351,-1
39,55.351,-1
40,55.351,-1
41,55.351,-1
42,55.351,-1
43,55.351,-1
44,55.351,-1
45,55.351,-1
46,55.351,-1
47,55.351,-1
48,55.351,-1
49,54.635,-1
50,54.635,-1
51,54.635,-1
52,54.635,-1
53,54.635,-1
54,54.635,-1
55,54.635,-1
56,54.635,-1
57,54.635,-1
58,54.635,-1
59,54.635,-1
60,54.635,-1
61,54.635,-1
62,54.635,-1
63,54.635,-1
64,54.635,-1
65,54.635,-1
66,54.635,-1
67,54.635,-1
68,54.635,-1
69,54.635,-1
70,54.635,-1
71,54.635,-1
72,54.635,-1
73,54.635,-1
74,54.635,-1
75,54.635,-1
76,54.635,-1
77,54.635,-1
78,54.635,-1
79,54.635,-1
80,54.635,-1
81,54.635,-1
82,54.635,-1
83,54.635,-1
84,54.635,-1
85,54.635,-1
86,54.635,-1
87,54.635,-1
88,54.635,-1
89,54.635,-1
90,54.635,-1
91,54.635,-1
92,54.635,-1
93,54.635,-1
94,54.635,-1
95,54.635,-1
96,54.635,-1
97,54.635,-1
98,54.635,-1
99,54.635,-1
100,54.635,-1
101,54.635,-1
102,54.635,-1
103,54.635,-1
104,54.635,-1
105,54.635,-1
106,54.635,-1
107,54.635,-1
108,54.635,-1
109,54.635,-1
110,54.635,-1
111,54.635,-1
112,54.635,-1
113,54.635,-1
114,54.635,-1
115,54.635,-1
116,54.635,-1
117,54.635,-1
118,54.635,-1
119,54.635,-1
120,54.635,-1
121,54.635,-1
122,54.635,-1
123,54.635,-1
124,54.635,-1
125,54.635,-1
126,54.635,-1
127,54.635,-1
128,54.635,-1
129,54.635,-1
130,54.635,-1
131,54.635,-1
132,54.635,-1
133,54.635,-1
134,54.635,-1
135,54.635,-1
136,54.635,-1
137,54.635,-1
138,54.635,-1
139,54.635,-1
140,54.635,0
141,54.635,0
142,54.635,0
143,54.635,0
144,54.635,0
145,54.635,0
146,54.635,0
147,56.978,0
148,56.978,0
149,56.978,0
150,56.978,0
151,56.978,0
152,56.978,0
153,56.978,0
154,56.978,0
155,56.978,0
156,56.978,0
157,56.978,0
158,56.978,0
159,56.978,0
160,56.978,0
161,56.978,0
162,56.978,0
163,56.978,0
164,56.978,0
165,56.978,0
166,56.978,0
167,56.978,0
168,56.978,0
169,56.978,0
170,56.978,0
171,56.978,0
172,56.978,0
173,56.978,0
174,56.978,0
175,56.978,0
176,56.978,0
177,56.978,0
178,56.978,0
179,56.978,0
180,56.978,0
181,56.978,0
182,56.978,0
183,56.978,0
184,56.978,0
185,56.978,0
186,56.978,0
187,56.978,0
188,56.978,0
189,56.978,0
190,56.978,0
191,56.978,0
192,56.978,0
193,56.978,0
194,56.978,0
195,56.978,0
196,56.978,0
197,56.978,0
198,56.978,0
199,56.978,0
200,56.978,0
201,56.978,0
202,56.978,0
203,56.978,0
204,56.978,0
205,56.978,0
206,56.978,0
207,56.978,0
208,56.978,0
209,56.978,0
210,56.978,0
211,56.978,0
212,56.978,0
213,56.978,0
214,56.978,0
215,56.978,1
216,56.978,1
217,56.978,1
218,56.978,1
219,56.978,1
220,56.978,1
221,56.978,1
222,56.978,1
223,56.978,1
224,56.978,1
225,56.978,1
226,56.978,1
227,56.978,1
228,56.978,1
229,56.978,1
230,56.978,1
231,56.978,1
232,56.978,1
233,56.978,1
234,56.978,1
235,56.978,1
236,56.978,1
237,56.978,1
238,56.978,1
239,56.978,1
240,56.978,1
241,56.978,1
242,56.978,1
243,56.978,1
244,58.983,1
245,58.983,1
246,58.983,1
247,58.983,1
248,58.983,1
249,58.983,1
250,58.983,1
251,58.983,1
252,58.983,1
253,58.983,1
254,58.983,1
255,58.983,1
256,58.983,1
257,58.983,1
258,58.983,1
259,58.983,1
260,58.983,1
261,58.983,1
262,58.983,1
263,58.983,1
264,58.983,1
265,58.983,1
266,58.983,1
267,58.983,1
268,58.983,1
269,58.983,1
270,58.983,1
271,58.983,1
272,58.983,1
273,58.983,1
274,58.983,1
275,58.983,1
276,58.983,1
277,58.983,1
278,58.983,1
279,58.983,1
280,58.983,1
281,58.983,1
282,58.983,1
283,58.983,1
284,58.983,1
285,58.983,1
286,58.983,1
287,58.983,1
288,58.983,1
289,58.983,2
290,58.983,2
291,58.983,2
292,58.983,2
293,58.983,2
294,58.983,2
295,58.983,2
296,58.983,2
297,58.983,2
298,58.983,2
299,58.983,2
300,58.983,2
301,58.983,2
302,58.983,2
303,58.983,2
304,58.983,2
305,58.983,2
306,58.983,2
307,58.983,2
308,58.983,2
309,58.983,2
310,58.983,2
311,58.983,2
312,58.983,2
313,58.983,2
314,58.983,2
315,58.983,2
316,58.983,2
317,58.983,2
318,58.983,2
319,58.983,2
320,58.983,2
321,58.983,2
322,58.983,2
323,58.983,2
324,58.983,2
325,58.983,2
326,58.983,2
327,58.983,2
328,58.983,2
329,58.983,2
330,58.983,2
331,58.983,2
332,58.983,2
333,58.983,2
334,58.983,2
335,58.983,2
336,58.983,2
337,58.983,2
338,58.983,2
339,58.983,2
340,58.983,2
341,58.983,2
342,58.989,2
343,58.989,2
344,58.989,2
345,58.989,2
346,58.989,2
347,58.989,2
348,58.989,2
349,58.989,2
350,58.989,2
351,58.989,2
352,58.989,2
353,58.989,2
354,58.989,2
355,58.989,2
356,58.989,2
357,58.989,2
358,58.989,2
359,58.989,2
360,58.989,2
361,58.989,2
362,58.989,2
